task_id,ticker,data_fingerprint,momentum_window,atr_window,stop_multiplier,cost_per_side,stop_slippage,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity,deflated_sharpe_ratio
8c1b74bd986badbed83e628750cbf841b706aebec555e7e628ddf7d7dda4f2bb,PRIO3.SA,8d5188e61fa02f4e4ade81846eea29cc78ad17ae4bd13cde66772cf2b3b94ba7,45,14,2.0,0.0015,0.0,1163,28,0.5,1.2191285663872025,0.18853277296560522,0.23341836530460605,1.6552618467915579,16.419376758025408,0.8550334273718667,1.4771392675443062,-0.2507564076611899,3.1800946319226946,0.23301805674978504,2.2191285663872025,0.8017769392698755
b6725485184940b4faa9e01fe3140550384912a72927bda77e0d974f5315c6ad,PRIO3.SA,8d5188e61fa02f4e4ade81846eea29cc78ad17ae4bd13cde66772cf2b3b94ba7,30,14,2.5,0.0015,0.0,1163,42,0.4523809523809524,1.7944381977163721,0.2494058623736657,0.3196861924213282,1.7519796954505784,16.55526902779372,0.8530907801033822,1.470878653642241,-0.24358182504111836,2.912208345632189,0.39552880481513325,2.794438197716372,0.80119955142176
e9673f0d44e0705aea1f45cc9233293a4914ae8816eef214f2108d5cd18c1a7b,VALE3.SA,dac5522ae92f306ae7f13023cdcadc9afa05574295f8ffd706c9f04b87e79a3e,45,14,2.5,0.0015,0.0,1163,33,0.36363636363636365,0.873406422937097,0.1457086044997289,0.18135430057101565,1.9137031974403167,17.711205183974545,0.8395686109784071,1.4426998253094072,-0.24695690256235137,2.409702768424039,0.294067067927773,1.873406422937097,0.5628170591392152
12e904c192c8f267d45e7918da3c702a733b2a1249905eb202888fb1519e1980,VALE3.SA,dac5522ae92f306ae7f13023cdcadc9afa05574295f8ffd706c9f04b87e79a3e,60,14,2.5,0.0015,0.0,1163,20,0.35,0.7282366659439279,0.12585925327368908,0.156393289408041,2.3785341482536837,24.44164988728384,0.8351384402965941,1.4587190335152649,-0.26259908181513647,2.7339139775723162,0.235597592433362,1.7282366659439279,0.5595184160188044
42f221a0178e97573e3b0d12451bae413d18ea01a70502ece6b0d34f72b303a7,WEGE3.SA,b67fb8f3e724dc522918a81ef29842c7bc0be6cabee33d7155075bae21bae18a,15,14,2.5,0.0015,0.0,1163,72,0.3888888888888889,1.2294581899831085,0.1897293584288573,0.2448160865005102,1.4911904306059314,15.256920703978196,0.8303993471972592,1.3837537699445233,-0.4076624619732462,1.9726296527450082,0.4866723989681857,2.2294581899831085,0.58656601927052
a2268696ce2d75639ec08df1f855df5dd40c04c5a8b0c354559bc2852e86c12c,PRIO3.SA,8d5188e61fa02f4e4ade81846eea29cc78ad17ae4bd13cde66772cf2b3b94ba7,15,14,1.5,0.0015,0.0,1163,73,0.3424657534246575,1.7137659388319624,0.24150049576846122,0.3403468860979413,2.9293017565565282,32.0845751131171,0.7996907439222884,1.4437633534464696,-0.3864693583682537,2.032664031165066,0.33276010318142735,2.7137659388319624,0.7717556323986113
867ba8d8fab42463212967f075170e0aae2c7ed6f4c11b46ba81d5a1fe46b007,PRIO3.SA,8d5188e61fa02f4e4ade81846eea29cc78ad17ae4bd13cde66772cf2b3b94ba7,30,14,2.0,0.0015,0.0,1163,42,0.4523809523809524,1.2548392295455901,0.19265116440181274,0.2850360195812675,2.3606569069303873,23.476886791958872,0.7570454746917704,1.3390322373059989,-0.27405764319686365,2.2226633214041573,0.31556319862424764,2.25483922954559,0.7377526938586562
ffffabd4217a319b96c107d2b1f715618f49ebcd0d947d338cd0aecf90022c20,WEGE3.SA,b67fb8f3e724dc522918a81ef29842c7bc0be6cabee33d7155075bae21bae18a,15,14,3.0,0.0015,0.0,1163,72,0.3888888888888889,1.0351631135085295,0.16645392111213875,0.2463648251905173,1.4483356590436764,14.977972577671423,0.7465014281911234,1.231796620713021,-0.42260283769693874,1.8597657203268,0.49699054170249357,2.0351631135085295,0.5127423069308052
5234f35f56812559c1cf891438382103016667730a3bd5f984d6644b397be848,VALE3.SA,dac5522ae92f306ae7f13023cdcadc9afa05574295f8ffd706c9f04b87e79a3e,30,14,2.5,0.0015,0.0,1163,42,0.3333333333333333,0.7557865562729815,0.1297240544659375,0.18870359976614878,1.613498188645867,14.33830064790543,0.7396360416397506,1.2423284880568568,-0.2651033060901048,2.015929628670252,0.3473774720550301,1.7557865562729815,0.47368898595914116
58e609aa2ddb0dbc12e54e3e23333cae14c596105404f49dfe951222ef47e5c9,PRIO3.SA,8d5188e61fa02f4e4ade81846eea29cc78ad17ae4bd13cde66772cf2b3b94ba7,60,14,3.0,0.0015,0.0,1163,29,0.3103448275862069,1.1736823895057618,0.1832158655962206,0.28790071668642125,0.7198851087831787,9.343612780391366,0.7272120296492272,1.1482767779688352,-0.2505855012100392,2.5841026465776045,0.36113499570077384,2.1736823895057618,0.7080394098993036
7f1188c281ecbb2f4d19d0f8c90b9b372e20ba54c92dc5fcf2147798c10d5a0e,VALE3.SA,dac5522ae92f306ae7f13023cdcadc9afa05574295f8ffd706c9f04b87e79a3e,60,14,3.0,0.0015,0.0,1163,19,0.42105263157894735,0.6254992249954123,0.11100707113048136,0.16359781176715543,2.148587916888858,21.7561010418474,0.7241577604532246,1.2367791809197501,-0.27740098733062246,2.533501950682908,0.2553740326741187,1.6254992249954123,0.4595839024583951
1a4c707f9d0c404b146a43d56eab3686d6c370c04be7edc9a6bff8de4862d427,WEGE3.SA,b67fb8f3e724dc522918a81ef29842c7bc0be6cabee33d7155075bae21bae18a,45,14,2.5,0.0015,0.0,1163,30,0.3333333333333333,0.8244459062262375,0.13915317161843044,0.21115029630158744,1.0456636180399705,31.477063880915097,0.7219155763752217,1.1446712172516391,-0.2786848850117055,2.525321083478838,0.32674118658641443,1.8244459062262375,0.49115068981044946
c18945956f4bfc164f9b434c65d4eb5ca1c4a4f0f70718d5187bb3a5f5e4d36c,WEGE3.SA,b67fb8f3e724dc522918a81ef29842c7bc0be6cabee33d7155075bae21bae18a,15,14,2.0,0.0015,0.0,1163,72,0.375,0.9472766567713962,0.1553497469411429,0.2394784990365608,1.5590340598460333,16.609429413444367,0.7210530935312522,1.1968415872641671,-0.4043586288276908,1.8109321487423755,0.4342218400687876,1.9472766567713962,0.49024271507653827
2936e2ccbdb6cb98d05fa38709875f8e267f456d974a6d4a83062d9ad67a9700,WEGE3.SA,b67fb8f3e724dc522918a81ef29842c7bc0be6cabee33d7155075bae21bae18a,60,14,2.0,0.0015,0.0,1163,26,0.34615384615384615,0.5791470916630557,0.10406439259453193,0.15541362612339066,4.655383712657393,59.11947238745479,0.7125762271121473,1.3646004694097484,-0.332711066953025,2.409293996221022,0.2063628546861565,1.5791470916630557,0.4815580827320318
