trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
23,COMPLETE,0.3826584953471965,45,1.5,1163,28,0.35714285714285715,0.20087807341960717,0.04046123529862333,0.12340041360910407,1.5062599884248047,29.21880513932507,0.3826584953471965,0.5956931552334727,-0.28340849631832343,1.5865894317614886,0.18400687876182287,1.2008780734196072
24,COMPLETE,0.5165137216755658,30,2.0,1163,41,0.3902439024390244,0.346495258766782,0.066586865163484,0.1449889674498001,1.4009499119367326,18.1635635312377,0.5165137216755658,0.8268725770418259,-0.23642811935679986,1.7550681370525958,0.2467755803955288,1.346495258766782
25,COMPLETE,0.7635867251848222,50,1.5,1163,22,0.36363636363636365,0.45886361972672574,0.08527267265423544,0.11589579091033413,1.858838677544468,27.87536360116851,0.7635867251848222,1.2605176966326173,-0.18977460264106383,2.272072160676506,0.18400687876182287,1.4588636197267257
26,COMPLETE,0.7635867251848222,50,1.5,1163,22,0.36363636363636365,0.45886361972672574,0.08527267265423544,0.11589579091033413,1.858838677544468,27.87536360116851,0.7635867251848222,1.2605176966326173,-0.18977460264106383,2.272072160676506,0.18400687876182287,1.4588636197267257
27,COMPLETE,0.10576975566060173,55,1.5,1163,30,0.26666666666666666,0.026136715193793014,0.005606240409991914,0.11467276359293194,1.1174953594518997,28.2846355273418,0.10576975566060173,0.15670769030625994,-0.27028647129327543,1.1472897633573944,0.18142734307824593,1.026136715193793
28,COMPLETE,0.19431906986065284,55,2.0,1163,30,0.3333333333333333,0.08013894667542187,0.016844159991183494,0.1276021572534454,1.0998388129675198,22.525198759034378,0.19431906986065284,0.2933581792297362,-0.2589618674859475,1.231773483115476,0.235597592433362,1.0801389466754219
29,COMPLETE,0.3826584953471965,45,1.5,1163,28,0.35714285714285715,0.20087807341960717,0.04046123529862333,0.12340041360910407,1.5062599884248047,29.21880513932507,0.3826584953471965,0.5956931552334727,-0.28340849631832343,1.5865894317614886,0.18400687876182287,1.2008780734196072
30,COMPLETE,0.05446710913735387,25,2.0,1163,43,0.3023255813953488,-0.012296656199859313,-0.00267737861141093,0.14631621554420216,0.8001514381144419,19.075918616671228,0.05446710913735387,0.0799330366906673,-0.2306100838772478,1.0529882338363055,0.2622527944969905,0.9877033438001407
31,COMPLETE,0.7635867251848222,50,1.5,1163,22,0.36363636363636365,0.45886361972672574,0.08527267265423544,0.11589579091033413,1.858838677544468,27.87536360116851,0.7635867251848222,1.2605176966326173,-0.18977460264106383,2.272072160676506,0.18400687876182287,1.4588636197267257
32,COMPLETE,0.7635867251848222,50,1.5,1163,22,0.36363636363636365,0.45886361972672574,0.08527267265423544,0.11589579091033413,1.858838677544468,27.87536360116851,0.7635867251848222,1.2605176966326173,-0.18977460264106383,2.272072160676506,0.18400687876182287,1.4588636197267257
33,COMPLETE,0.7635867251848222,50,1.5,1163,22,0.36363636363636365,0.45886361972672574,0.08527267265423544,0.11589579091033413,1.858838677544468,27.87536360116851,0.7635867251848222,1.2605176966326173,-0.18977460264106383,2.272072160676506,0.18400687876182287,1.4588636197267257
34,COMPLETE,0.2639598591640887,45,2.0,1163,28,0.35714285714285715,0.12896302086722966,0.026631755452012573,0.1326252068439469,1.4323635789936802,24.40377485513996,0.2639598591640887,0.4069306740922941,-0.30181284895072535,1.3650060610501356,0.21840068787618228,1.1289630208672297
35,COMPLETE,0.06457762200711407,55,2.5,1163,30,0.3333333333333333,-0.0007966374104020346,-0.0001726700722696206,0.1324926409580193,0.950222117948686,19.84325987243013,0.06457762200711407,0.09607346352796886,-0.2636230643218008,1.086965287428361,0.2699914015477214,0.999203362589598
36,COMPLETE,1.0046640879190123,40,1.5,1163,31,0.45161290322580644,0.7826144181924997,0.13344218154515963,0.13345720050700402,2.246741427350741,27.29242333147999,1.0046640879190123,1.747642155872361,-0.10484843601348548,3.1307984257141888,0.1994840928632846,1.7826144181924997
37,COMPLETE,0.2840130575165017,35,2.0,1163,33,0.36363636363636365,0.1518779594877735,0.031111462586685734,0.14417687245522642,1.3223422953634238,22.463296875213004,0.2840130575165017,0.4361746590134343,-0.2053106520597382,1.4032297753956258,0.235597592433362,1.1518779594877735
38,COMPLETE,1.0046640879190123,40,1.5,1163,31,0.45161290322580644,0.7826144181924997,0.13344218154515963,0.13345720050700402,2.246741427350741,27.29242333147999,1.0046640879190123,1.747642155872361,-0.10484843601348548,3.1307984257141888,0.1994840928632846,1.7826144181924997
39,COMPLETE,0.765120013113859,40,2.0,1163,31,0.41935483870967744,0.5713637542146706,0.10288298834821119,0.14081051097646452,2.0479706657253094,24.29953586633368,0.765120013113859,1.2923601516951393,-0.15779169151731964,2.4791703860153667,0.21926053310404128,1.5713637542146706
